ISIN,Values
US36962G5J92,591227.5686
XS2168307333,591193.6629
XS2083147343,591138.2407
FR0013455854,591118.1379
XS1717433541,591115.7358
FR0013476595,591102.7811
BE0002273424,591081.4909
XS1711933033,590947.6092
US05348EAV11,590946.0375
XS1576650813,590938.3539
US81180WAH43,590887.4145
US69352PAM59,590851.3889
XS1989375412,590831.7768
US02343UAH86,590768.3621
XS1531060025,590757.3496
XS1636000561,590735.1034
XS1613140489,590711.0195
XS1678974525,590703.2944
FR0013521549,590696.0273
XS2193978363,590655.6328
XS2126084750,590639.8114
ES0313307201,590602.1433
US438516BS48,590531.0414
XS1933829324,590529.1099
CA87239GAC83,590513.7686
XS2104915033,590411.8732
XS1752894888,590341.5918
US71568PAD15,590322.9167
BE6318702253,590249.3323
XS1865437930,590247.4167
XS1434170426,590226.6075
XS1888930150,590197.2222
XS1555094066,590096.7503
XS1619992883,590074.4671
US892331AD13,590071.6667
US03040WAL90,590023.525
XS1596794971,590015.075
XS1502438820,590010.1995
ES0205032016,589882.4737
XS2117755053,589815.193
US58013MEN02,589786.8889
XS2056396919,589757.3613
DK0009511537,589733.1118
US71568PAG46,589598.9583
DE000A2R8ND3,589593.387
XS1843434017,589575.6819
XS2027957815,589518.9287
US57629WCQ15,589505.8889
US670346AP04,589477.4167
XS1501363425,589448.7106
XS2077546682,589436.4867
US69349LAQ14,589413.5
FR0013521564,589369.6099
XS1516271290,589308.1837
XS2021467753,589290.3081
DE000A19NY87,589252.7944
XS2082345955,589248.0742
XS1577960203,589211.3681
XS1907317660,589169.6015
XS0876477810,589157.9728
XS2049583789,589123.43
BE6321718346,589078.5527
US02364WAP05,589052.4556
DE000A2YNZY4,588972.7122
XS2079105891,588945.926
XS2057872595,588827.7407
DE000A28RSQ8,588799.0793
XS1218319702,588786.1852
XS2052313827,588784.5587
XS1979516306,588718.5486
US89400PAG81,588665.825
XS1500337644,588630.2757
FR0013520418,588583.9235
US491674BM82,588572.8333
US29250NAJ46,588509.5
XS1809240515,588463.5279
US743315AW31,588428.7222
US42809HAH03,588424
FR0013464930,588414.959
XS2004795725,588407.0159
XS1720806774,588267.8339
XS2078667925,588240.8997
FR0013218393,588213.0624
XS1694212181,588112.6929
XS2028899727,588028.9237
CA713448DQ80,588017.6483
XS2062490649,587969.9982
DE000HCB0AD0,587958.2234
XS1437623355,587956.8488
US843646AM23,587902.9167
XS2081615473,587873.0759
DE000LB2CLH7,587869.4042
FR0013430535,587825.1668
FR0013450822,587782.4194
US74251VAR33,587713.3889
XS2078405722,587698.1956
FR0013517711,587652.4233
XS2052998403,587549.9982
XS1551677260,587543.4598
US02665WCE93,587541.1111
US74460DAD12,587532.2083
US24703DBC48,587531.3889
XS2056395606,587517.4535
US456472AB59,587497.7778
CA11291ZAE75,587477.1839
XS1654191623,587474.0285
XS1488494987,587459.438
US682680AR43,587444.5
XS1852213930,587349.3482
XS2113885011,587341.7235
XS1558013014,587302.4987
XS2054626788,587293.2864
US677415CR01,587175.45
XS2182062120,587134.7299
XS2192431380,587104.8432
XS2091216205,587090.2449
US65339KBJ88,587037
XS2054626515,586982.2691
US91914JAB89,586952.5
XS2049616548,586822.6527
XS2133071774,586801.7521
XS2055089960,586801.527
XS1878191052,586678.7812
US110122BS64,586651.3032
US446413AP15,586638.3333
XS2033351995,586595.1254
XS1808861840,586553.1794
XS2117452156,586547.4606
XS1806368897,586530.4621
DE000A2R8NC5,586523.9507
XS1550144072,586523.9505
CA05545FAA53,586468.4034
XS2052968596,586271.0227
XS2126094049,586216.2937
XS1619568998,586203.9462
XS1982690858,586198.7613
XS2022093517,586175.3445
XS2078692105,586150.6964
FR0013422052,586114.9418
XS1578294081,586099.0273
FR0013477486,586091.4688
US574599BJ41,586044.25
XS2023306140,586037.6577
XS2084050637,585925.2966
US361448BE25,585873
DE000A2YN2U2,585806.5861
US24422EVC01,585806.0694
XS1980189028,585734.5345
XS1959288868,585691.6721
XS1650147660,585687.5241
US743263AG09,585614.0444
US872287AF41,585590.0307
US254687FP66,585537.1111
XS2196328608,585498.6147
XS2191509038,585450.4629
XS2014288158,585433.453
XS1523192588,585415.0487
XS1619568303,585390.655
XS1883352764,585362.3333
DE000A2GSLC6,585212.3664
US59284MAB00,585168.1111
XS2015231413,585150.6034
US74456QAZ90,585137.175
XS1102504443,585096.8988
XS2118502991,585057.2833
FR0013479748,584949.7061
XS2066058988,584934.7212
US487836BS63,584807.7116
XS2006909407,584804.666
US574599BL96,584617.375
US05565EBE41,584612.2222
DE000A2R7JE1,584592.1982
XS1412281534,584458.182
XS1197273755,584387.5639
DE000CZ40N46,584376.5249
US67077MAG33,584266.0393
XS2105735935,584260.6713
FR0013456423,584196.024
FR0013447125,584127.3623
US65473QAX16,584110.7778
US256677AD70,584091.0833
CA86721ZAP41,584084.4173
CA03524BAH92,583911.2574
US233851DT84,583783.6667
XS2052503872,583765.4933
XS0828007277,583752.5504
US78355HKN88,583706.9333
XS1333667506,583696.1559
BE6317283610,583602.6381
XS2116701348,583601.0799
XS2133390521,583520.3094
FR0013452893,583447.774
US55608JAN81,583430.3056
FR0013448032,583412.5004
XS1529103712,583382.928
US49326EEH27,583368.8611
DK0009522062,583242.8823
US68389XBD66,583231.1389
XS1713462585,583224.7314
US31428XBA37,583190
US29379VAM54,583158.2908
US855244AM15,583108.25
XS2035564629,583107.7622
CA063679EC44,583073.1337
US65339KAV26,583055
FR0013431244,583049.0223
XS2034626460,583003.9121
XS2063659945,582928.7065
XS0544713356,582881.7456
XS2049630887,582871.9932
US907818EC83,582833.7375
US48203RAM60,582748.5833
XS1979297238,582628.3974
US620076BB42,582549.6211
US52107QAJ40,582473.5
XS2126093744,582400.3395
XS1397887537,582386.7693
US92277GAV95,582355.75
XS2051670136,582348.4552
FR0013464815,582342.2727
US195869AG75,582289.1111
XS0523335395,582193.4573
XS2022093434,582106.927
CA911312BD72,582091.2021
US665859AU89,582044.75
US86787EBB20,582042.25
US056752AL23,582024.9028
US260543CN13,582012.8454
CA07813ZBG87,581840.6567
CA61746BDT04,581815.287
XS2108490090,581700.0937
US591894CC27,581565.3889
XS1401196958,581540.5203
XS2050910418,581536.5203
US649322AF16,581498.75
US65557FAH91,581431.375
US941053AJ91,581383.6667
US00108WAH34,581296.2059
XS2049622272,581282.5947
US41283LAU98,581275.2
US450636AC96,581260.8194
XS0568142482,581205.3276
XS2055106137,581179.3844
XS2019814503,581156.4795
US723787AM91,581133.9722
XS2090859252,580951.3932
US52107QAK13,580906.6528
US29365TAJ34,580888.9528
XS1075996907,580692.8117
XS1908370171,580668.1607
US8426EPAC26,580660.6
XS2035564975,580535.5443
US05329WAQ50,580521.6667
XS2010045271,580409.8291
XS2066776274,580318.5858
US857477BK85,580237.2778
XS2029574634,580187.5631
US62954RAA41,580139.5079
US55608PAQ72,579725.9444
XS2013618421,579722.6008
XS0680904827,579694.148
US22170QAA85,579649.8333
US26884ABJ16,579642.3333
XS2122377281,579637.8303
US072863AC76,579637.0125
US124857AZ68,579616
DE000LB2CNE0,579603.6855
DE000A2R6UF7,579510.6372
US049560AK13,579325.7778
US459506AE19,579247.5417
XS1556395710,579197.9861
US092113AH28,579065.1417
CA36158ZBV72,578961.4228
FR0013445137,578945.1139
US17401QAU58,578853.3333
XS2049630028,578809.3553
US03939CAA18,578782.4583
US58516NAB01,578747.3333
US001306AB55,578659.175
XS1972557737,578549.9797
US91914JAA07,578549.3472
XS1940128371,578514.0625
US724060AA67,578374.2638
XS2034629134,578271.349
US12189LBA89,578201.4722
XS2015267953,578165.5531
US052113AB36,578123.75
XS2051032444,578026.3287
CA633067C276,578013.2867
FR0013445335,577968.4319
US615369AC97,577941.4583
XS2106861771,577902.9334
US682680AQ69,577880.9003
US22822VAE11,577844.1667
US842587CY12,577802.7444
US496902AN77,577764.8897
XS2052310054,577748.4238
US40052VAD64,577715.4583
XS2081611993,577672.6131
CA86682ZAL00,577576.3892
US031162BC38,577561.8878
US020002AT86,577475.6023
XS2049090595,577440.3343
US74735K2B72,577179.8611
US126408GH06,577123.2
US928668BF80,577002.75
XS2105772201,577001.917
US532457BR81,576957.9859
XS0214965534,576851.5932
XS2082429890,576812.8009
XS2023631489,576772.1315
XS2051667181,576771.5141
XS2089972629,576737.5296
XS2076079594,576613.1868
US36962GT956,576415.8884
US37045XCS36,576380.6944
XS2065593068,576377.8598
XS1724873275,576306.3639
XS1330434389,576256.1355
US540424AS76,576195.75
XS2010038730,576187.806
XS1556040936,576113.5222
CA86721ZAL37,576081.6507
US928563AE54,576026.25
FR0013298684,575998.1752
JP525022CH64,575909.6662
US74460DAC39,575751.3056
XS1488459485,575711.3604
US92940PAE43,575672
DE000A2NBKK3,575580.7307
US23338VAL09,575550.2778
US278865BD18,575535.4167
XS1996435688,575448.5476
XS1722898431,575445.2447
US009158BB15,575171.1167
XS2030530450,575087.664
XS0649291944,574904.9122
US512807AN85,574859.4444
XS2050945984,574812.875
US74834LAZ31,574767.75
XS2178949561,574756.672
US501044DC24,574688.6667
US931427AB40,574637.5
XS2035473748,574610.154
XS2122933695,574554.6607
US485170AQ72,574472.2318
US23636AAR23,574457.1389
FR0013230943,574391.4834
US17275RAW25,574201.2778
XS1196536731,574181.7348
XS0968554609,574145.8333
US38239JAA97,574099.2833
US67103HAE71,574070.1389
US29736RAJ95,574043.75
US136385AJ06,574011.25
CA38141GVY74,573941.7497
US05723KAG58,573892.9875
US96950FAP99,573882.2222
ES0343307015,573793.9576
US59156RBQ02,573787
US032654AK16,573763.4222
US534187BH11,573589.3333
ES0211845310,573547.9702
XS1143502901,573535.2133
XS2049146215,573424.7966
JP342295BF67,573297.7104
US169388AC92,573266.25
DE000A2R7JD3,573213.2654
US82939GAQ10,573089.0833
US75884RAV50,573032.775
XS1792505866,572869.6906
US15132HAF82,572869.0954
XS2049769297,572819.6133
XS1883352681,572770.625
US98389BAU44,572600.0833
XS1269724826,572585.1389
US929160AY55,572562.1153
XS1808340019,572531.7264
XS0914400246,572518.1613
XS1267602305,572480
US064255AX09,572433.4667
US00206RJK95,572372.9981
XS2113700921,572305.7437
US78516FAA75,572303.5833
US78355HKM06,572264.5958
US05523RAC16,572247.5556
XS1974922442,572157.1725
DE000A2BPEV8,572087.5967
US010392FQ67,572028.3556
XS2125426796,572001.5792
US18551PAC32,571998.7721
XS1265180643,571962.0556
XS2103230152,571841.3696
US63111XAB73,571839.5
US82939GAB41,571823.6667
US03765HAB78,571752.2778
US501044CK58,571741
DK0009525404,571638.9336
US907818ES36,571432.0833
XS1627947440,571413.2311
US244199BG97,571402.2083
XS1967636272,571356.7569
US667274AA29,571343.9583
US36962G7K48,571331.316
US961548AV62,571318.4444
CA775109AP67,571279.6217
XS1117296381,571221.5477
US14149YBE77,571220.5833
XS2058731717,571129.5156
US86765BAT61,571127.3333
CA01626PAE66,571095.7091
US970648AH45,571083.9778
US26442UAC80,571066.7
US21036PAS74,571042.7778
US00182EBJ73,570956.4167
US052769AE63,570889.2778
US718172CE76,570869.3056
US61945CAF05,570836.9028
US002824BM11,570713.6743
US871829BD80,570708
US11271LAA08,570600.0556
US446150AM64,570501.5556
US039483AT92,570358.6615
US64110DAJ37,570337.9
US23338VAG14,570336.8733
US784710AB15,570217.7317
US854502AK74,570214.1667
US615369AM79,570189.3056
DE000A0Z2A12,570161.8503
XS1261286147,569817.6922
US24422ETW92,569815.4444
XS1963555534,569778.6536
US25746UCZ03,569725.7778
XS2124046918,569681.4688
US124857AJ27,569675.25
XS1721386834,569657.1375
US98420EAC93,569615.0556
US44409MAB28,569555.25
US893574AQ61,569395.3889
US882508BC78,569213.6111
US10373QBK58,569172.3333
US31428XAU00,569162.2778
US641423BP26,569134.4864
US209111EL38,569059
US89236TEM36,569009.1389
US92343VBS25,568905.3401
XS1843455103,568847.2222
US718172CB38,568809.3472
US754730AE94,568739.6806
US29250RAP10,568679.3333
US60687YAK55,568658.75
JP324640AK95,568625.3729
XS1950126109,568617.8333
XS2022084367,568588.2475
US12621EAK91,568573.6667
US50066AAH68,568533.8889
US12621EAL74,568478.6667
US126117AV22,568475
US742718FG98,568450.8333
US81180WAR25,568381.7599
CA633067W902,568358.5354
XS1955077596,568259.25
US26138EAS81,568253.2222
DE000CZ45VB7,568179.4982
XS1725734872,568127.6652
US48203RAG92,568117
US87971MBF95,568112.7222
US207597EJ05,568041.6111
US771196BJ08,567953.1941
US476556DB87,567938
XS2049350411,567926.3006
US459200JR30,567859.3333
CA39191ZAA71,567831.9848
US586054AA68,567830
US04621WAC47,567698
XS1968706520,567622.0763
XS1319738537,567596.0022
US166764BZ29,567502.8056
US631103AG34,567459.2222
US361841AK54,567402.0833
US053332AY81,567287.4722
US233331AZ06,567228.9444
US485134BM13,567137.2
US189754AC88,567105.35
JP363360BK41,567091.3549
CA448055AN34,567072.8589
US22822VAM37,567030.5778
US695156AT63,566961.5556
CA29260ZAD83,566956.0044
US828807DA20,566896.7944
US756109AV67,566887.4028
XS1706110555,566824.7332
US73928QAA67,566819.6667
US907818CF33,566810.439
JP582666BG92,566735.8783
US302491AU91,566729.75
US235851AQ51,566479.6944
US05401AAJ07,566450.4228
US340711AW02,566426.4167
US87236YAJ73,566395.75
US00182EBF51,566356.5833
CA448055AM50,566193.8361
US927804GB45,566058.5972
US686330AJ06,565860.8889
US59217GDC06,565835.3056
XS2158692538,565712.0475
US907818EP96,565693.1667
US00131LAF22,565651.6667
US23355LAD82,565536.6974
US06406GAA94,565512.6667
US649840CQ63,565504.4167
US26442UAA25,565440.6389
US55279HAQ39,565435.7778
US26138EAX76,565392.8183
US962166BW36,565309.9028
US741503BC97,565181.6389
US31428XBP06,565181.2222
XS2071735687,564899.9243
XS2049823763,564802.1812
US585055AZ94,564795.3859
US571900BB49,564768.6
XS2049823680,564718.3441
US904764AS64,564654.8889
XS0972980097,564604.0972
US824348BM72,564573.1667
JP534411AK62,564569.9448
XS2083210729,564536.8399
BE6286963051,564452.0075
US459200AP64,564363.9055
US534187BK40,564341.3889
US44962LAC19,564316.6667
US14149YBD94,564309.8
US854502AA92,564260.9333
US605417BZ68,564256.075
US02666TAA51,564216.5278
DE000LB13HZ5,564180.5487
US631103AF50,564124.0833
US892330AC56,564058.1667
XS1795323952,564057.2917
US87236YAD04,563983.125
US126117AU49,563873.4167
US540424AT59,563860.5556
US12625GAG91,563673.8333
US099724AH99,563291.5972
US444859BK72,563252.6528
XS2123970167,563168.8593
US775109AL51,563135.7667
US465685AP08,563054.5278
XS0479905993,563050.0141
XS1645684314,563034.3788
FR0013447232,562986.0425
CA35085ZBV72,562893.6491
US89236TEW18,562817.6111
US87305QCH20,562815.09
XS2047479469,562784.9282
US015271AN94,562753.35
US907818ED66,562729.6389
XS1475716822,562704.7523
US100743AK97,562648.25
US573284AT34,562630.2778
US559080AP17,562628.0833
US361448BF99,562614.2222
US47215PAC05,562611.9306
XS1382802095,562523.7222
XS1423722823,562427.4915
US29250NBA28,562386.5556
US623115AE21,562339.375
US025537AJ08,562297.3333
XS1989705063,562281.0833
US149123CG49,562209.8333
US210518DJ22,562140.25
US03040WAW55,562004.9444
US976657AL02,561980.6389
US100743AL70,561911.4583
US29366WAA45,561898.5625
US559080AL03,561891.1944
US61945CAD56,561887.1944
US865622BW39,561682.9722
US741503AW60,561680.8611
US655044AQ82,561570.8056
XS2073758885,561519.3744
US892331AG44,561440.6667
US745332CG90,561383.0194
US059895AQ53,561352.1111
US929089AB68,561339.3611
XS1308339420,561301.1111
US50066AAJ25,561245.2778
US501044CY52,561228.8333
US571748AX08,561178.3333
US60683MAA71,561091.0556
US29446MAE21,561035.1667
US12189LAR24,560642.75
US559080AM85,560612.3333
US233331AJ63,560489.0333
US61237WAE66,560473.5512
US832696AR95,560444.125
US35805BAA61,560437.5833
XS0561876003,560388.4788
US49338LAF04,560361.1667
US713448ER52,560340.125
US26442EAG52,560318.6667
US114259AN42,560062.5833
US45580KAK43,560023.1111
US913017AT69,559902.2667
US15189TAU16,559900.0833
US31428XAT37,559828.5417
US496902AQ09,559745.6018
XS1252209249,559731.9444
US855244AX79,559720.2778
US444859BG60,559672.9333
XS1716945743,559672.1389
XS0686172601,559663.8006
US59156RBM97,559609
US12189LAV36,559499
US02005NBA72,559480.3611
US65339KBK51,559411.0833
XS2099128055,559408.4398
US50066AAG85,559399.0278
US66775VAB18,559389.84
US760759AN05,559389.7807
US11133TAC71,559346.8889
XS0638843085,559334.8748
US88322YAE14,559304.4861
US595620AM78,559259.4444
US740816AP89,559212.9583
CA86721ZAM10,559139.9743
XS2050448336,559105.4553
US833034AM32,559061.8889
US460690BL39,559036.8333
XS1118586244,559011.947
US291011BG86,559004.75
US853254BK59,558994.5833
US50066PAG54,558980.375
US501955AB41,558960.7639
US59022CAB90,558911.9556
US052769AG12,558858.5833
CA44810ZAB63,558826.7735
US709599BJ27,558791.7222
US26442CBA18,558780.5556
XS2157487237,558768.2146
US049560AN51,558707.1667
US68233DAR89,558704.0368
US017175AE07,558641.3056
XS2100725949,558576.1806
US744448BZ35,558476.0417
US548661CZ88,558437.9861
US69353REF10,558404.3333
US74432QCJ22,558336
XS0955024236,558325.4167
US98978VAP85,558319.0222
US68341PAA75,558311
US115236AA91,558219.8333
US064255AR31,558213.7778
US30251BAD01,558196.2
US931142EQ27,558189.7778
US88032WAM82,558145.3472
US446413AN66,558109.8889
US98978VAT08,558029.6667
XS1982058692,557950.5694
US70213BAB71,557899.1111
US98419MAJ99,557735.0833
XS1743727130,557727.4444
CA89353ZCE66,557668.7554
US78409VAM63,557587.8333
US668074AU17,557527.5
CA11291ZAD92,557364.8106
US124857AT09,557345.125
US191216CE82,557323.5
US828807CX32,557319.8278
US709599AX20,557303
CA44810ZBY57,557126.0174
US845743BR32,557105.3
US84265VAH87,557006.8472
US056752AG38,556939.1667
XS0860561942,556869.172
US478375AN81,556833.8072
US30161MAL72,556819.1907
US34964CAA45,556774.3889
US78409VAP94,556635.1667
US44962LAG23,556599.125
US482480AH34,556514.0889
US456873AB47,556509.0833
US760759AQ36,556489.6111
XS1645684827,556470.0972
XS2075811781,556452.8139
US85812RAB50,556376.1111
XS2178611526,556341.4574
US24422ETH26,556280.1667
US85771PAX06,556276.8333
US06406HCV96,556131.7222
US904764AT48,556095.65
US33938EAS63,556082.4444
US06406HCX52,556030.5278
US637432NV39,555952.1667
US775109BF74,555949.2778
XS1351950149,555917.0286
US457187AB87,555916.5
US189054AU34,555849.2778
US665772CC18,555804.9
US254687EZ57,555767.1459
